timestamp,cpu_avg,rps,mem_avg,lat_p95,err_rate,phi1,phi2,phi3
1527733500,0.3277,42.1,0.3695,85.1,0.00133,0.3286,0.3705,0.3008
1527733800,0.2646,36.3,0.3729,71.6,0.00152,0.2822,0.3978,0.32
1527734100,0.2609,28.6,0.3716,73.3,0.00123,0.2798,0.3985,0.3217
1527734400,0.2998,33.0,0.3698,78.9,0.00245,0.3092,0.3814,0.3094
1527734700,0.2981,38.7,0.3737,70.6,0.00128,0.3068,0.3845,0.3087
1527735000,0.302,33.2,0.3799,70.1,0.00108,0.3076,0.3869,0.3055
1527735300,0.3176,36.6,0.3767,78.2,0.00143,0.3194,0.3789,0.3017
1527735600,0.2831,36.5,0.3732,81.4,0.00171,0.296,0.3903,0.3137
1527735900,0.2737,31.3,0.3741,73.5,0.00116,0.2888,0.3947,0.3165
1527736200,0.2908,35.7,0.3862,73.0,0.002,0.2976,0.3953,0.3071
1527736500,0.4114,39.8,0.3996,86.3,0.00197,0.3703,0.3597,0.27
1527736800,0.4326,43.5,0.4129,90.5,0.003,0.3777,0.3605,0.2619
1527737100,0.3891,43.2,0.4275,86.8,0.00183,0.3485,0.3829,0.2687
1527737400,0.3184,32.5,0.4384,94.8,0.00179,0.3013,0.4148,0.2839
1527737700,0.2854,36.3,0.436,84.9,0.00232,0.2794,0.4269,0.2937
1527738000,0.2857,34.9,0.4136,84.7,0.00169,0.2859,0.4139,0.3002
1527738300,0.2732,35.8,0.3928,84.3,0.00155,0.2828,0.4066,0.3106
1527738600,0.2645,34.2,0.3936,70.5,0.00113,0.2761,0.4108,0.3131
1527738900,0.2983,40.0,0.3927,72.5,0.00177,0.301,0.3963,0.3027
1527739200,0.2811,35.1,0.3754,71.5,0.00129,0.2939,0.3925,0.3136
1527739500,0.2816,33.4,0.3732,86.2,0.0028,0.2949,0.3909,0.3142
1527739800,0.2781,34.8,0.3727,74.5,0.0011,0.2925,0.392,0.3155
1527740100,0.2581,34.7,0.3719,68.3,0.00234,0.2775,0.3999,0.3226
1527740400,0.2371,31.7,0.3698,71.1,0.00187,0.2614,0.4078,0.3308
1527740700,0.3318,38.3,0.3668,81.7,0.00174,0.3323,0.3673,0.3004
1527741000,0.3263,35.7,0.3723,84.2,0.00301,0.3268,0.3728,0.3004
1527741300,0.3758,39.3,0.3728,89.1,0.00193,0.3584,0.3555,0.2861
1527741600,0.362,36.1,0.3709,81.2,0.00113,0.3505,0.3591,0.2904
1527741900,0.3589,45.4,0.37,90.0,0.00144,0.3488,0.3596,0.2916
1527742200,0.3815,38.0,0.3713,84.3,0.00248,0.3624,0.3527,0.285
1527742500,0.3871,40.0,0.3734,87.8,0.00101,0.365,0.3521,0.2829
1527742800,0.401,40.9,0.3766,94.2,0.00103,0.3721,0.3495,0.2784
1527743100,0.4068,46.2,0.3755,86.8,0.0023,0.3759,0.3469,0.2772
1527743400,0.4449,45.3,0.3727,91.1,0.00247,0.3981,0.3335,0.2684
1527743700,0.3692,44.6,0.3707,90.5,0.00149,0.355,0.3565,0.2885
1527744000,0.309,34.6,0.3698,75.8,0.00187,0.3157,0.3778,0.3065
1527744300,0.3673,41.5,0.3712,84.4,0.00119,0.3537,0.3574,0.2889
1527744600,0.3189,34.8,0.3722,85.2,0.00215,0.3218,0.3755,0.3027
1527744900,0.3145,43.5,0.3682,93.8,0.00109,0.32,0.3747,0.3053
1527745200,0.3402,35.3,0.3651,87.7,0.00105,0.3384,0.3632,0.2984
1527745500,0.3247,38.7,0.3661,85.3,0.00192,0.3277,0.3695,0.3028
1527745800,0.2619,35.2,0.3628,79.4,0.00256,0.2832,0.3923,0.3244
1527746100,0.2807,35.9,0.3597,71.6,0.00285,0.2985,0.3825,0.319
1527746400,0.2643,32.9,0.3584,77.1,0.00213,0.2864,0.3884,0.3251
1527746700,0.2552,32.5,0.355,75.3,0.00239,0.2804,0.39,0.3296
1527747000,0.2424,32.1,0.3549,76.2,0.00116,0.2701,0.3955,0.3343
1527747300,0.2248,30.3,0.3515,73.2,0.0011,0.2565,0.4011,0.3423
1527747600,0.2052,32.3,0.3534,72.8,0.00127,0.239,0.4116,0.3494
1527747900,0.2939,42.2,0.3595,77.5,0.00141,0.3083,0.3771,0.3147
1527748200,0.2724,32.4,0.3633,77.6,0.00138,0.2911,0.3883,0.3206
1527748500,0.2472,28.2,0.3629,67.4,0.00182,0.2716,0.3987,0.3296
1527748800,0.2847,34.7,0.365,76.6,0.0014,0.2998,0.3843,0.3159
1527749100,0.3009,43.8,0.3675,88.4,0.00112,0.3107,0.3795,0.3098
1527749400,0.2675,31.3,0.3698,78.7,0.00116,0.2854,0.3945,0.3201
1527749700,0.2803,39.5,0.369,77.9,0.00194,0.2953,0.3887,0.316
1527750000,0.266,38.7,0.364,88.0,0.00146,0.286,0.3914,0.3226
1527750300,0.2467,30.6,0.3621,66.5,0.00107,0.2715,0.3984,0.3301
1527750600,0.2262,32.5,0.3605,66.0,0.00104,0.2551,0.4066,0.3383
1527750900,0.179,32.4,0.3538,78.2,0.00135,0.2149,0.4248,0.3602
1527751200,0.1647,25.4,0.3522,66.7,0.00147,0.2016,0.4311,0.3672
1527751500,0.2598,32.6,0.3549,74.5,0.00182,0.284,0.388,0.328
1527751800,0.2101,28.0,0.3603,63.8,0.00208,0.2414,0.4139,0.3447
1527752100,0.1919,25.4,0.3591,71.9,0.00141,0.2255,0.422,0.3525
1527752400,0.1929,26.6,0.3523,72.6,0.00161,0.2282,0.4168,0.3549
1527752700,0.2027,25.5,0.3505,63.7,0.00213,0.2376,0.4108,0.3516
1527753000,0.1847,28.0,0.35,67.6,0.00257,0.2213,0.4193,0.3594
1527753300,0.2179,27.9,0.3487,69.8,0.00106,0.2514,0.4024,0.3462
1527753600,0.1938,29.3,0.3436,70.9,0.0027,0.2314,0.4103,0.3583
1527753900,0.1886,23.5,0.3402,62.1,0.0023,0.2276,0.4105,0.362
1527754200,0.1919,29.4,0.3397,76.7,0.00176,0.2308,0.4085,0.3608
1527754500,0.1582,28.6,0.3399,71.3,0.0012,0.1982,0.4259,0.3759
1527754800,0.1587,20.1,0.3402,63.7,0.00229,0.1986,0.4258,0.3755
1527755100,0.2532,33.8,0.3462,74.0,0.0022,0.2815,0.3849,0.3336
1527755400,0.1999,32.7,0.3557,69.2,0.00109,0.2336,0.4157,0.3506
1527755700,0.2045,25.7,0.3567,65.8,0.0014,0.2375,0.4142,0.3484
1527756000,0.1938,33.6,0.3553,66.7,0.00217,0.2282,0.4184,0.3533
1527756300,0.1973,30.1,0.3543,68.1,0.00203,0.2317,0.416,0.3523
1527756600,0.1742,25.1,0.3535,77.1,0.00151,0.2105,0.4271,0.3625
1527756900,0.2084,29.4,0.3533,76.5,0.00261,0.2418,0.41,0.3481
1527757200,0.1965,30.4,0.3513,75.3,0.00104,0.2318,0.4144,0.3539
1527757500,0.2206,30.7,0.3529,74.3,0.00139,0.2525,0.404,0.3434
1527757800,0.2416,33.5,0.3555,67.5,0.00159,0.2693,0.3963,0.3344
1527758100,0.1902,25.6,0.3547,68.8,0.00248,0.2251,0.4198,0.3551
1527758400,0.19,28.8,0.3559,74.8,0.00128,0.2246,0.4207,0.3547
1527758700,0.2785,30.3,0.3593,70.3,0.00321,0.297,0.3831,0.3199
1527759000,0.2437,31.7,0.3639,78.2,0.00139,0.2685,0.4009,0.3305
1527759300,0.2033,26.5,0.3612,84.3,0.00257,0.2352,0.4178,0.347
1527759600,0.2114,27.6,0.3604,77.5,0.00175,0.2425,0.4134,0.3441
1527759900,0.2063,33.1,0.358,79.1,0.00122,0.2387,0.4142,0.3471
1527760200,0.1959,32.0,0.3569,70.9,0.00177,0.2297,0.4185,0.3518
1527760500,0.2836,36.7,0.3561,84.2,0.00101,0.3018,0.379,0.3193
1527760800,0.2912,32.1,0.3565,74.8,0.0013,0.3073,0.3762,0.3166
1527761100,0.2625,32.4,0.3576,81.0,0.00173,0.2853,0.3887,0.3261
1527761400,0.2674,37.4,0.3563,80.7,0.00289,0.2895,0.3857,0.3248
1527761700,0.2054,29.8,0.3571,72.3,0.0013,0.2381,0.414,0.3478
1527762000,0.2106,36.7,0.3615,79.0,0.00152,0.2415,0.4145,0.344
1527762300,0.301,37.2,0.3632,76.9,0.00119,0.3122,0.3767,0.3111
1527762600,0.2355,32.1,0.3673,72.4,0.00352,0.2609,0.4068,0.3323
1527762900,0.2444,31.2,0.3641,75.0,0.00113,0.269,0.4008,0.3302
1527763200,0.2802,35.0,0.3627,71.8,0.00159,0.2972,0.3847,0.3182
1527763500,0.292,35.0,0.364,80.6,0.00215,0.3054,0.3808,0.3138
1527763800,0.317,39.3,0.3614,71.4,0.00283,0.324,0.3694,0.3066
1527764100,0.3462,42.1,0.3656,90.9,0.00136,0.3422,0.3613,0.2965
1527764400,0.3186,34.9,0.3665,82.1,0.00165,0.3234,0.372,0.3045
1527764700,0.3097,32.7,0.3673,77.8,0.0014,0.317,0.3759,0.3071
1527765000,0.3014,30.6,0.3617,75.1,0.00101,0.3129,0.3756,0.3115
1527765300,0.2814,36.2,0.3627,76.7,0.00217,0.2981,0.3842,0.3178
1527765600,0.2989,32.6,0.3627,84.0,0.00113,0.3108,0.3772,0.312
1527765900,0.4058,36.9,0.3631,93.9,0.00148,0.3796,0.3397,0.2807
1527766200,0.3483,40.5,0.3711,80.6,0.00154,0.3417,0.364,0.2943
1527766500,0.3419,46.4,0.3745,79.1,0.00269,0.3364,0.3685,0.2952
1527766800,0.401,43.1,0.3731,94.0,0.00184,0.3733,0.3474,0.2793
1527767100,0.4261,47.3,0.3744,88.3,0.00128,0.3872,0.3402,0.2726
1527767400,0.4103,44.0,0.383,91.4,0.00185,0.3753,0.3503,0.2744
1527767700,0.4782,48.2,0.3911,98.6,0.00108,0.409,0.3345,0.2566
1527768000,0.4334,48.1,0.3921,95.2,0.00119,0.3851,0.3484,0.2665
1527768300,0.4381,44.8,0.3919,99.0,0.00243,0.3877,0.3468,0.2655
1527768600,0.467,48.5,0.3906,89.1,0.00236,0.4034,0.3374,0.2592
1527768900,0.4387,46.7,0.387,82.4,0.00117,0.3897,0.3438,0.2665
1527769200,0.446,44.2,0.3868,91.2,0.00154,0.3937,0.3415,0.2648
1527769500,0.5342,55.4,0.3922,114.2,0.00167,0.4356,0.3198,0.2446
1527769800,0.4784,48.0,0.4015,110.0,0.00163,0.4055,0.3403,0.2543
1527770100,0.5081,48.3,0.4051,111.8,0.0012,0.4188,0.3339,0.2473
1527770400,0.5201,53.0,0.4014,100.9,0.00233,0.4258,0.3286,0.2456
1527770700,0.4834,46.1,0.3981,87.6,0.00212,0.4091,0.3369,0.2539
1527771000,0.4597,47.3,0.401,81.9,0.00313,0.3961,0.3455,0.2585
1527771300,0.4995,49.9,0.4017,96.3,0.00174,0.4158,0.3344,0.2498
1527771600,0.4737,51.4,0.4009,96.2,0.00218,0.4033,0.3413,0.2554
1527771900,0.4683,49.2,0.4001,104.6,0.00113,0.4008,0.3424,0.2568
1527772200,0.4769,48.3,0.3958,102.9,0.00321,0.4067,0.3375,0.2558
1527772500,0.4357,48.0,0.3945,94.9,0.00291,0.3855,0.3491,0.2654
1527772800,0.4572,51.2,0.3934,90.4,0.00114,0.3974,0.3419,0.2607
1527773100,0.6204,60.1,0.397,106.3,0.00148,0.4709,0.3014,0.2277
1527773400,0.5353,52.5,0.4035,105.1,0.00103,0.4321,0.3257,0.2422
1527773700,0.4972,45.9,0.4087,103.9,0.00138,0.4123,0.3389,0.2488
1527774000,0.5056,47.2,0.4073,102.9,0.00172,0.4169,0.3358,0.2473
1527774300,0.5178,50.3,0.4049,95.6,0.0016,0.4235,0.3312,0.2454
1527774600,0.4992,48.1,0.4059,103.8,0.00115,0.4142,0.3368,0.2489
1527774900,0.5342,51.8,0.4069,106.0,0.00213,0.4304,0.3279,0.2417
1527775200,0.5513,53.8,0.4038,98.7,0.00104,0.4392,0.3217,0.239
1527775500,0.5592,55.7,0.4001,101.2,0.00139,0.4441,0.3177,0.2382
1527775800,0.5901,56.1,0.3999,113.1,0.00147,0.4574,0.31,0.2326
1527776100,0.5356,54.0,0.4009,102.2,0.00132,0.4332,0.3242,0.2426
1527776400,0.5486,53.6,0.3993,114.4,0.00282,0.4396,0.32,0.2404
1527776700,0.6222,52.6,0.4042,115.2,0.00123,0.4691,0.3047,0.2262
1527777000,0.5644,51.7,0.409,103.5,0.00332,0.4432,0.3212,0.2356
1527777300,0.5144,50.6,0.4075,101.4,0.00209,0.421,0.3335,0.2455
1527777600,0.538,49.0,0.4079,104.2,0.00229,0.4318,0.3274,0.2408
1527777900,0.53,53.9,0.4086,98.6,0.00105,0.4279,0.3299,0.2422
1527778200,0.5328,56.9,0.4078,97.8,0.0016,0.4295,0.3287,0.2418
1527778500,0.5726,58.7,0.4054,111.5,0.00232,0.448,0.3172,0.2347
1527778800,0.544,52.4,0.406,109.5,0.00114,0.4352,0.3248,0.24
1527779100,0.5454,57.7,0.4081,108.2,0.00245,0.4351,0.3256,0.2393
1527779400,0.5898,56.7,0.4032,118.1,0.00139,0.4561,0.3118,0.232
1527779700,0.5838,54.9,0.3968,105.1,0.00108,0.4559,0.3099,0.2343
1527780000,0.5525,51.8,0.3948,115.3,0.00201,0.443,0.3165,0.2405
1527780300,0.6262,57.9,0.4027,107.2,0.00134,0.4712,0.303,0.2258
1527780600,0.6002,55.8,0.4099,103.9,0.00257,0.4581,0.3129,0.229
1527780900,0.5873,56.6,0.4096,98.2,0.0011,0.4528,0.3158,0.2313
1527781200,0.6044,57.8,0.4099,107.8,0.00251,0.4599,0.3119,0.2283
1527781500,0.6152,58.1,0.4099,108.5,0.00104,0.4643,0.3093,0.2264
1527781800,0.5956,58.0,0.4121,112.7,0.00374,0.4555,0.3151,0.2294
1527782100,0.6151,61.6,0.4173,113.0,0.00139,0.4616,0.3132,0.2252
1527782400,0.5989,59.8,0.4202,102.7,0.0012,0.454,0.3186,0.2274
1527782700,0.6105,53.3,0.4189,108.7,0.00283,0.4592,0.3151,0.2257
1527783000,0.6426,52.3,0.4135,112.0,0.00268,0.4739,0.3049,0.2212
1527783300,0.6224,61.4,0.4106,101.6,0.00198,0.4669,0.308,0.2251
1527783600,0.5857,51.9,0.4108,102.7,0.00173,0.4518,0.3169,0.2314
1527783900,0.6623,60.7,0.4166,111.6,0.00191,0.4803,0.3021,0.2176
1527784200,0.6357,56.0,0.4137,122.2,0.00104,0.4711,0.3066,0.2223
1527784500,0.6111,52.4,0.408,112.3,0.00164,0.4633,0.3093,0.2274
1527784800,0.6125,59.5,0.4,115.2,0.0011,0.4667,0.3048,0.2286
1527785100,0.6278,61.2,0.3971,103.8,0.0012,0.4738,0.2997,0.2264
1527785400,0.6153,56.3,0.398,118.7,0.0022,0.4685,0.3031,0.2284
1527785700,0.628,51.2,0.3951,120.6,0.00151,0.4746,0.2986,0.2267
1527786000,0.6106,56.1,0.3923,99.1,0.00144,0.4686,0.3011,0.2303
1527786300,0.6218,59.7,0.3956,107.9,0.00104,0.472,0.3003,0.2277
1527786600,0.5968,52.3,0.4003,112.7,0.00108,0.4601,0.3086,0.2313
1527786900,0.5522,54.2,0.3982,109.1,0.00294,0.4416,0.3185,0.2399
1527787200,0.5332,52.3,0.3971,99.2,0.00173,0.4334,0.3228,0.2438
1527787500,0.6441,61.8,0.4067,112.6,0.00185,0.4768,0.3011,0.2221
1527787800,0.5933,56.9,0.4183,105.7,0.00117,0.4523,0.3189,0.2287
1527788100,0.5817,52.8,0.4246,108.8,0.00122,0.4453,0.325,0.2297
1527788400,0.5683,58.4,0.4239,114.0,0.00143,0.4398,0.328,0.2322
1527788700,0.5529,53.2,0.4157,100.7,0.00178,0.4358,0.3277,0.2365
1527789000,0.53,52.0,0.4108,109.0,0.00111,0.4271,0.3311,0.2418
1527789300,0.5793,52.8,0.4151,103.2,0.00122,0.4475,0.3207,0.2318
1527789600,0.5989,55.6,0.4096,104.8,0.00116,0.4577,0.313,0.2293
1527789900,0.7074,61.9,0.4295,125.7,0.00102,0.4923,0.2989,0.2088
1527790200,0.7504,67.0,0.4414,131.1,0.00396,0.503,0.2959,0.2011
1527790500,0.6077,62.7,0.4422,115.9,0.00167,0.4502,0.3276,0.2222
1527790800,0.5734,51.0,0.4405,99.4,0.00168,0.4364,0.3353,0.2283
1527791100,0.6851,58.1,0.432,115.7,0.00169,0.4835,0.3048,0.2117
1527791400,0.7368,71.0,0.4357,128.9,0.0016,0.5004,0.2959,0.2037
1527791700,0.5779,54.8,0.4305,108.0,0.00129,0.4417,0.329,0.2293
1527792000,0.5895,54.3,0.4314,102.5,0.00209,0.4463,0.3266,0.2271
1527792300,0.558,57.2,0.4244,108.5,0.00149,0.4351,0.3309,0.2339
1527792600,0.6019,55.3,0.4232,105.9,0.0015,0.4542,0.3194,0.2264
1527792900,0.6262,64.3,0.4232,123.4,0.00132,0.4641,0.3136,0.2223
1527793200,0.5899,58.3,0.4197,118.3,0.00171,0.4504,0.3205,0.2291
1527793500,0.6118,56.4,0.4036,114.8,0.00286,0.4651,0.3068,0.2281
1527793800,0.6001,63.5,0.3983,118.2,0.00171,0.4622,0.3068,0.2311
1527794100,0.5311,50.4,0.3953,103.5,0.00117,0.4331,0.3223,0.2446
1527794400,0.4946,51.8,0.3943,104.1,0.00217,0.416,0.3317,0.2523
1527794700,0.6134,58.8,0.3912,120.2,0.00275,0.4702,0.2999,0.23
1527795000,0.5785,59.4,0.3935,109.3,0.00131,0.4548,0.3094,0.2358
1527795300,0.5733,59.8,0.3958,105.8,0.00169,0.4517,0.3119,0.2364
1527795600,0.5562,54.0,0.3971,95.4,0.00228,0.4438,0.3168,0.2394
1527795900,0.517,48.9,0.395,101.2,0.00155,0.4266,0.3259,0.2475
1527796200,0.5196,52.8,0.398,106.9,0.00173,0.4267,0.3269,0.2464
1527796500,0.6028,55.2,0.4015,116.0,0.00164,0.4622,0.3078,0.23
1527796800,0.5275,58.0,0.399,105.8,0.00222,0.4301,0.3253,0.2446
1527797100,0.5292,52.5,0.3992,99.7,0.00135,0.4308,0.325,0.2442
1527797400,0.508,49.5,0.3991,88.9,0.0028,0.4208,0.3306,0.2485
1527797700,0.475,48.8,0.3994,94.5,0.00107,0.4045,0.3401,0.2554
1527798000,0.4659,43.6,0.3993,94.8,0.00201,0.3998,0.3427,0.2575
1527798300,0.5495,50.6,0.4033,103.1,0.00172,0.4386,0.3219,0.2395
1527798600,0.5378,56.2,0.4049,107.5,0.0013,0.4328,0.3258,0.2414
1527798900,0.5412,50.9,0.4068,116.0,0.00134,0.4337,0.326,0.2404
1527799200,0.4887,46.1,0.4072,99.6,0.00114,0.4086,0.3405,0.2509
1527799500,0.4738,49.8,0.4079,96.1,0.0017,0.4009,0.3452,0.2539
1527799800,0.4712,51.5,0.4071,95.6,0.00137,0.3999,0.3455,0.2546
1527800100,0.5294,54.2,0.4071,103.7,0.0014,0.4281,0.3292,0.2426
1527800400,0.4736,51.1,0.4053,92.4,0.00101,0.4017,0.3438,0.2545
1527800700,0.4708,45.7,0.4025,97.8,0.00194,0.4013,0.343,0.2557
1527801000,0.4869,44.8,0.3992,101.4,0.00119,0.4105,0.3366,0.2529
1527801300,0.4541,51.3,0.3925,96.7,0.00108,0.396,0.3423,0.2616
1527801600,0.4368,44.6,0.3956,96.4,0.00137,0.3857,0.3493,0.2649
1527801900,0.5195,50.6,0.4004,104.6,0.00116,0.4259,0.3282,0.2459
1527802200,0.5089,54.6,0.4061,90.3,0.00178,0.4188,0.3342,0.2469
1527802500,0.4755,50.0,0.4067,101.4,0.00188,0.4022,0.344,0.2538
1527802800,0.4584,48.5,0.4002,91.8,0.00178,0.3956,0.3454,0.2589
1527803100,0.4313,51.7,0.398,86.6,0.00208,0.3819,0.3524,0.2657
1527803400,0.4314,43.3,0.3963,86.5,0.00132,0.3825,0.3514,0.266
1527803700,0.4904,52.1,0.3956,101.6,0.00202,0.4135,0.3336,0.253
1527804000,0.4659,47.8,0.394,95.3,0.00135,0.4017,0.3397,0.2586
1527804300,0.4737,49.0,0.3896,87.3,0.00183,0.4072,0.3349,0.2579
1527804600,0.4763,52.9,0.3954,100.5,0.00159,0.4065,0.3375,0.256
1527804900,0.4542,48.3,0.3995,86.8,0.00205,0.3937,0.3463,0.26
1527805200,0.4427,47.6,0.4037,95.1,0.00259,0.3862,0.3521,0.2617
1527805500,0.5824,59.0,0.4016,109.7,0.00231,0.4536,0.3128,0.2336
1527805800,0.5759,54.2,0.4032,112.9,0.00214,0.4502,0.3152,0.2345
1527806100,0.5473,50.8,0.4052,115.4,0.00175,0.437,0.3235,0.2395
1527806400,0.5249,48.6,0.3997,94.3,0.002,0.4286,0.3264,0.245
1527806700,0.5221,45.6,0.3984,101.9,0.00232,0.4278,0.3264,0.2458
1527807000,0.5283,58.1,0.3951,101.2,0.00321,0.4318,0.323,0.2452
1527807300,0.5646,51.2,0.3961,109.1,0.00269,0.4478,0.3142,0.238
1527807600,0.5397,52.1,0.3978,105.3,0.00208,0.4361,0.3215,0.2424
1527807900,0.5417,52.1,0.398,102.1,0.00177,0.437,0.321,0.242
1527808200,0.5232,52.5,0.3952,99.7,0.00151,0.4294,0.3244,0.2462
1527808500,0.4841,51.3,0.3941,91.7,0.00178,0.4109,0.3345,0.2546
1527808800,0.4126,46.5,0.3971,97.2,0.00157,0.3718,0.3578,0.2703
1527809100,0.4958,48.0,0.405,102.3,0.00299,0.4129,0.3373,0.2498
1527809400,0.4652,47.1,0.4065,102.0,0.00112,0.397,0.3469,0.256
1527809700,0.4515,47.5,0.4095,93.3,0.00222,0.3889,0.3527,0.2584
1527810000,0.4543,46.1,0.4063,91.5,0.00125,0.3914,0.3501,0.2585
1527810300,0.45,51.3,0.4102,88.5,0.0022,0.3879,0.3536,0.2586
1527810600,0.4354,47.0,0.4129,95.7,0.00259,0.3792,0.3596,0.2613
1527810900,0.5051,52.6,0.4138,94.3,0.00166,0.4144,0.3395,0.2461
1527811200,0.4677,49.7,0.4105,107.9,0.00149,0.397,0.3484,0.2546
1527811500,0.4577,50.6,0.4083,87.9,0.00147,0.3925,0.3502,0.2573
1527811800,0.4564,47.5,0.4047,97.3,0.00162,0.3931,0.3485,0.2584
1527812100,0.4236,40.8,0.4021,101.8,0.00291,0.3763,0.3572,0.2665
1527812400,0.397,44.0,0.403,93.3,0.0016,0.3609,0.3664,0.2727
1527812700,0.519,49.4,0.4056,103.0,0.0023,0.4238,0.3312,0.245
1527813000,0.447,44.7,0.4219,88.9,0.00192,0.3824,0.3609,0.2567
1527813300,0.491,51.1,0.4283,90.8,0.00255,0.4027,0.3513,0.246
1527813600,0.4563,50.7,0.4309,100.3,0.0018,0.3843,0.363,0.2527
1527813900,0.4572,47.1,0.4261,104.8,0.00265,0.3864,0.3601,0.2535
1527814200,0.4248,45.7,0.4212,89.8,0.00222,0.3707,0.3675,0.2618
1527814500,0.4718,53.1,0.4146,90.3,0.0019,0.3977,0.3495,0.2529
1527814800,0.4851,49.7,0.4133,83.8,0.0021,0.4048,0.3449,0.2503
1527815100,0.4535,54.6,0.4124,89.5,0.00125,0.389,0.3537,0.2573
1527815400,0.4668,49.4,0.4158,96.0,0.00204,0.3947,0.3516,0.2537
1527815700,0.4273,39.6,0.4027,102.3,0.00171,0.3781,0.3564,0.2655
1527816000,0.3687,43.1,0.4068,90.9,0.00135,0.3428,0.3782,0.2789
1527816300,0.5299,53.2,0.4179,104.8,0.00343,0.4247,0.3349,0.2404
1527816600,0.3913,46.3,0.4264,86.7,0.00264,0.3501,0.3815,0.2684
1527816900,0.4085,45.6,0.4251,87.4,0.00104,0.3604,0.375,0.2646
1527817200,0.4021,42.7,0.4183,98.6,0.00229,0.3589,0.3733,0.2678
1527817500,0.4217,40.8,0.4025,93.4,0.00202,0.3751,0.358,0.2669
1527817800,0.3438,38.4,0.4018,71.8,0.00199,0.3288,0.3843,0.2869
1527818100,0.3664,38.1,0.3955,82.6,0.0016,0.345,0.3724,0.2825
1527818400,0.3191,35.6,0.3935,76.8,0.00239,0.3151,0.3886,0.2963
1527818700,0.3134,38.7,0.3908,78.1,0.00168,0.3121,0.3892,0.2987
1527819000,0.3175,42.2,0.392,85.1,0.0013,0.3145,0.3883,0.2972
1527819300,0.3031,37.4,0.3905,79.7,0.00143,0.3051,0.393,0.3019
1527819600,0.2985,32.3,0.391,79.4,0.0017,0.3017,0.3951,0.3032
1527819900,0.3631,41.8,0.3914,94.2,0.00213,0.3443,0.3712,0.2845
1527820200,0.318,40.8,0.3958,77.6,0.00172,0.3137,0.3904,0.2959
1527820500,0.3029,34.4,0.396,91.5,0.00111,0.3032,0.3964,0.3003
1527820800,0.365,40.1,0.3958,82.5,0.00161,0.3441,0.3731,0.2828
1527821100,0.3423,39.0,0.394,84.8,0.00105,0.3303,0.3802,0.2895
1527821400,0.3071,34.1,0.3851,79.0,0.0017,0.3095,0.3881,0.3024
1527821700,0.3235,39.6,0.384,83.1,0.00265,0.3211,0.3811,0.2978
1527822000,0.2877,34.8,0.3791,81.4,0.00211,0.2976,0.3921,0.3103
1527822300,0.2842,36.2,0.3772,81.0,0.00214,0.2956,0.3923,0.312
1527822600,0.2929,32.8,0.3834,74.8,0.00131,0.3,0.3927,0.3073
1527822900,0.2527,31.4,0.3928,68.5,0.00224,0.2673,0.4154,0.3173
1527823200,0.2381,33.8,0.4007,88.8,0.00133,0.2536,0.4268,0.3196
1527823500,0.314,35.9,0.4082,78.5,0.00134,0.3072,0.3993,0.2935
1527823800,0.2656,38.8,0.3969,80.8,0.00218,0.2759,0.4124,0.3117
1527824100,0.2723,32.9,0.3966,67.6,0.00204,0.281,0.4093,0.3096
1527824400,0.2981,36.5,0.39,78.1,0.00194,0.3017,0.3947,0.3036
1527824700,0.2778,37.2,0.3659,77.0,0.00159,0.2944,0.3877,0.3179
1527825000,0.2667,29.4,0.364,79.5,0.00149,0.2866,0.3911,0.3223
1527825300,0.3015,30.8,0.3609,63.8,0.00196,0.3133,0.375,0.3117
1527825600,0.2558,28.3,0.3573,76.6,0.00205,0.2801,0.3913,0.3286
1527825900,0.2604,37.0,0.3619,69.1,0.00127,0.2823,0.3924,0.3253
1527826200,0.2696,32.2,0.3655,78.9,0.00104,0.2883,0.3909,0.3208
1527826500,0.2304,38.8,0.3642,66.8,0.001,0.2575,0.4071,0.3353
1527826800,0.2351,29.8,0.3665,68.4,0.00152,0.2608,0.4065,0.3327
1527827100,0.2986,36.5,0.3681,78.2,0.00158,0.3089,0.3808,0.3103
1527827400,0.3107,41.4,0.372,74.8,0.00208,0.3162,0.3785,0.3053
1527827700,0.3338,44.4,0.3742,80.5,0.00148,0.3312,0.3712,0.2976
1527828000,0.3545,46.0,0.3738,78.3,0.00167,0.3447,0.3635,0.2917
1527828300,0.3371,42.2,0.3735,72.7,0.00197,0.3336,0.3696,0.2969
1527828600,0.3517,42.7,0.3715,91.3,0.00122,0.3437,0.3631,0.2932
1527828900,0.3794,43.3,0.3709,80.2,0.00206,0.3612,0.3531,0.2856
1527829200,0.3317,40.6,0.3668,82.1,0.00124,0.3322,0.3674,0.3005
1527829500,0.3553,38.2,0.3609,90.0,0.00141,0.3496,0.3551,0.2952
1527829800,0.3222,35.1,0.3561,78.5,0.00201,0.3293,0.364,0.3067
1527830100,0.3122,36.8,0.3508,76.3,0.00137,0.3242,0.3643,0.3115
1527830400,0.2579,32.5,0.3519,77.1,0.00128,0.2835,0.3868,0.3297
1527830700,0.3453,37.8,0.3548,91.2,0.00241,0.3453,0.3548,0.3
1527831000,0.3035,38.3,0.363,73.3,0.00151,0.314,0.3756,0.3104
1527831300,0.3035,39.1,0.3717,79.4,0.00266,0.3112,0.3812,0.3076
1527831600,0.3342,38.7,0.3693,73.0,0.00226,0.333,0.368,0.299
