timestamp,cpu_avg,rps,mem_avg,lat_p95,err_rate,phi1,phi2,phi3
1527477300,0.4564,17.9,0.8671,72.5,0.00286,0.5122,0.4057,0.082
1527477600,0.3663,18.6,0.8512,65.5,0.00272,0.5186,0.4108,0.0706
1527477900,0.3666,18.8,0.8441,64.1,0.00112,0.5209,0.4124,0.0668
1527478200,0.3847,18.9,0.842,69.7,0.00292,0.5133,0.4065,0.0801
1527478500,0.4252,18.4,0.8912,83.0,0.00149,0.496,0.3933,0.1106
1527478800,0.3606,18.2,0.8427,73.4,0.00191,0.5067,0.4016,0.0917
1527479100,0.3664,18.5,0.8377,69.6,0.00123,0.5125,0.4063,0.0812
1527479400,0.4089,18.2,0.8543,68.3,0.0013,0.5161,0.4093,0.0745
1527479700,0.3529,18.0,0.836,69.3,0.00105,0.5122,0.4059,0.0818
1527480000,0.3372,18.7,0.832,63.5,0.00181,0.5203,0.4123,0.0675
1527480300,0.3935,18.1,0.8327,64.0,0.00129,0.522,0.4136,0.0644
1527480600,0.418,18.5,0.8605,88.2,0.00163,0.4889,0.3874,0.1237
1527480900,0.3891,18.9,0.8488,78.8,0.00124,0.5005,0.3966,0.1029
1527481200,0.3662,19.6,0.8552,77.2,0.00106,0.502,0.3976,0.1004
1527481500,0.3247,19.1,0.8363,73.4,0.00178,0.5057,0.4002,0.0941
1527481800,0.3315,19.4,0.8369,69.8,0.00236,0.5109,0.4047,0.0843
1527482100,0.3815,18.8,0.8565,72.4,0.00155,0.5093,0.4034,0.0873
1527482400,0.3704,19.2,0.8542,81.9,0.00184,0.4958,0.3924,0.1118
1527482700,0.34,19.3,0.8401,76.2,0.00138,0.5024,0.3977,0.0999
1527483000,0.5003,19.9,0.8767,85.8,0.0019,0.4958,0.3927,0.1115
1527483300,0.4015,18.9,0.8631,99.4,0.0023,0.4739,0.3756,0.1504
1527483600,0.436,19.1,0.8581,89.3,0.00153,0.4883,0.387,0.1247
1527483900,0.3873,19.1,0.8502,91.3,0.00135,0.4837,0.3833,0.133
1527484200,0.5172,19.5,0.8827,105.4,0.00113,0.471,0.3731,0.1559
1527484500,0.5005,19.5,0.8803,113.2,0.00178,0.4614,0.365,0.1736
1527484800,0.4419,20.0,0.8508,102.6,0.00261,0.472,0.3737,0.1543
1527485100,0.4985,20.2,0.8529,78.8,0.00125,0.5055,0.4004,0.0942
1527485400,0.3777,20.3,0.8442,69.4,0.00126,0.5137,0.407,0.0793
1527485700,0.3912,20.3,0.8514,82.7,0.00253,0.4957,0.3925,0.1119
1527486000,0.4436,20.4,0.8601,91.5,0.00186,0.4861,0.385,0.1289
1527486300,0.5762,20.3,0.8965,153.4,0.00124,0.4209,0.3333,0.2458
1527486600,0.4306,20.5,0.8524,109.5,0.0028,0.4634,0.3669,0.1697
1527486900,0.5629,20.4,0.8809,90.9,0.00234,0.4918,0.3892,0.1189
1527487200,0.4323,20.5,0.8448,84.5,0.00212,0.4948,0.3922,0.113
1527487500,0.751,20.1,0.887,93.2,0.00493,0.4961,0.3927,0.1111
1527487800,0.7157,19.7,0.8924,101.4,0.00168,0.4839,0.3828,0.1333
1527488100,0.7261,19.6,0.8949,107.5,0.00217,0.4765,0.377,0.1465
1527488400,0.5802,19.3,0.8577,104.0,0.00129,0.4754,0.376,0.1486
1527488700,0.6029,19.5,0.866,115.0,0.00151,0.4629,0.3661,0.171
1527489000,0.5899,19.6,0.8667,92.6,0.00166,0.4905,0.388,0.1215
1527489300,0.5618,19.7,0.8639,101.4,0.00182,0.4779,0.3784,0.1437
1527489600,0.5879,19.4,0.8595,87.4,0.00138,0.4974,0.3934,0.1092
1527489900,0.5436,19.8,0.8801,102.8,0.0021,0.4757,0.376,0.1483
1527490200,0.4771,19.8,0.8515,88.3,0.00155,0.4917,0.3889,0.1194
1527490500,0.5566,20.0,0.8812,110.5,0.00137,0.4666,0.3692,0.1642
1527490800,0.5934,20.7,0.8819,123.1,0.00178,0.4536,0.3586,0.1877
1527491100,0.5229,20.0,0.8571,113.8,0.00214,0.4617,0.3651,0.1733
1527491400,0.5517,19.6,0.9015,100.7,0.00181,0.4786,0.3784,0.143
1527491700,0.52,19.3,0.8872,94.8,0.00118,0.4848,0.3833,0.1319
1527492000,0.5551,18.8,0.8495,103.9,0.00147,0.4743,0.3752,0.1505
1527492300,0.5128,19.9,0.8602,99.5,0.00142,0.4787,0.3786,0.1427
1527492600,0.3432,19.9,0.8037,68.6,0.0012,0.5137,0.4062,0.0801
1527492900,0.4269,20.1,0.8198,83.5,0.00174,0.4965,0.3924,0.1111
1527493200,0.4783,20.1,0.8835,80.6,0.00136,0.5023,0.3973,0.1004
1527493500,0.5328,20.1,0.8827,77.1,0.00192,0.5096,0.4032,0.0872
1527493800,0.4156,19.9,0.8262,92.2,0.0014,0.4842,0.383,0.1328
1527494100,0.5413,20.2,0.8298,106.7,0.002,0.4708,0.3725,0.1567
1527494400,0.55,20.0,0.8555,91.8,0.00139,0.49,0.3876,0.1224
1527494700,0.5039,20.2,0.8542,73.1,0.00235,0.514,0.4068,0.0791
1527495000,0.536,20.9,0.8561,89.4,0.00262,0.4928,0.39,0.1172
1527495300,0.5056,21.2,0.825,86.7,0.0016,0.4953,0.3919,0.1128
1527495600,0.4191,20.5,0.8143,68.5,0.00211,0.5171,0.4094,0.0736
1527495900,0.4765,20.8,0.8393,75.5,0.00216,0.5093,0.4035,0.0872
1527496200,0.4605,20.6,0.8423,72.8,0.00232,0.5125,0.406,0.0815
1527496500,0.5152,20.8,0.855,75.5,0.00182,0.511,0.4046,0.0844
1527496800,0.4356,20.6,0.815,73.4,0.00145,0.5105,0.4043,0.0852
1527497100,0.4223,20.6,0.8143,78.4,0.00135,0.5028,0.3985,0.0987
1527497400,0.4157,20.9,0.8141,74.1,0.00224,0.5084,0.4033,0.0884
1527497700,0.507,20.9,0.8099,74.0,0.00185,0.5124,0.4066,0.0809
1527498000,0.4744,21.0,0.821,72.0,0.00331,0.514,0.4077,0.0783
1527498300,0.4306,21.5,0.829,64.2,0.00111,0.5238,0.4152,0.061
1527498600,0.5147,22.2,0.8704,82.4,0.00269,0.5016,0.3973,0.1012
1527498900,0.5447,22.0,0.8494,84.3,0.00193,0.5002,0.3961,0.1037
1527499200,0.5359,22.3,0.8416,88.0,0.00109,0.4948,0.392,0.1132
1527499500,0.4367,22.1,0.8188,77.8,0.00234,0.5045,0.3998,0.0957
1527499800,0.4151,21.9,0.8124,76.7,0.00265,0.5052,0.4002,0.0945
1527500100,0.4567,22.0,0.8245,66.9,0.00141,0.5212,0.4127,0.0662
1527500400,0.5595,22.2,0.8335,78.7,0.00128,0.5086,0.4028,0.0885
1527500700,0.467,22.9,0.8197,85.6,0.00281,0.4955,0.3925,0.112
1527501000,0.4376,22.9,0.8219,77.8,0.00173,0.5048,0.4,0.0952
1527501300,0.4446,22.8,0.8263,72.2,0.00117,0.513,0.4065,0.0805
1527501600,0.3743,23.0,0.8055,65.0,0.00148,0.5204,0.4124,0.0672
1527501900,0.4203,23.2,0.8269,65.7,0.00167,0.5213,0.4132,0.0655
1527502200,0.5183,23.7,0.8564,77.4,0.00109,0.5088,0.4032,0.088
1527502500,0.4408,23.8,0.8281,74.5,0.0014,0.5097,0.4039,0.0864
1527502800,0.4601,23.3,0.8245,71.1,0.00153,0.5152,0.4084,0.0764
1527503100,0.5126,22.7,0.8447,77.9,0.0013,0.5078,0.4023,0.0899
1527503400,0.382,22.6,0.8262,73.9,0.00159,0.5077,0.4025,0.0898
1527503700,0.4183,22.7,0.8308,74.0,0.00111,0.5092,0.4035,0.0873
1527504000,0.4082,22.9,0.8304,69.8,0.00256,0.5148,0.408,0.0772
1527504300,0.3759,22.7,0.8275,64.0,0.001,0.5216,0.4137,0.0647
1527504600,0.4338,22.7,0.8244,81.6,0.00168,0.4994,0.3957,0.1049
1527504900,0.3273,23.0,0.8213,78.6,0.0012,0.4991,0.3955,0.1053
1527505200,0.3309,22.9,0.825,64.1,0.00216,0.52,0.4117,0.0683
1527505500,0.4148,23.1,0.8449,71.7,0.00134,0.5126,0.406,0.0814
1527505800,0.4341,22.8,0.8452,74.3,0.0018,0.5098,0.4034,0.0868
1527506100,0.514,23.4,0.856,77.7,0.00138,0.5085,0.4023,0.0892
1527506400,0.5172,23.2,0.8655,77.0,0.00246,0.5095,0.4033,0.0872
1527506700,0.5127,23.3,0.8444,80.8,0.00165,0.504,0.399,0.097
1527507000,0.4691,23.3,0.8597,99.2,0.00171,0.4782,0.3785,0.1433
1527507300,0.4421,23.7,0.8631,82.0,0.00203,0.4994,0.3957,0.105
1527507600,0.4306,23.7,0.8531,86.2,0.00105,0.4934,0.3908,0.1158
1527507900,0.4621,23.6,0.8617,91.6,0.00205,0.4874,0.3863,0.1263
1527508200,0.5414,23.9,0.8814,97.5,0.00205,0.4831,0.3829,0.134
1527508500,0.4335,23.8,0.8581,114.7,0.00221,0.4584,0.3635,0.1782
1527508800,0.5536,23.8,0.8495,98.6,0.00142,0.482,0.3821,0.1359
1527509100,0.4921,23.6,0.8648,91.6,0.00281,0.4886,0.3874,0.124
1527509400,0.4497,23.5,0.8759,91.6,0.00126,0.4869,0.3859,0.1272
1527509700,0.429,23.7,0.861,85.1,0.00133,0.4946,0.3922,0.1132
1527510000,0.4063,23.8,0.8537,75.9,0.00156,0.5062,0.4014,0.0924
1527510300,0.4214,23.2,0.851,73.5,0.00132,0.5099,0.4045,0.0856
1527510600,0.4059,23.5,0.8443,73.2,0.0014,0.5097,0.4044,0.0859
1527510900,0.4406,23.5,0.852,89.2,0.00135,0.4897,0.3882,0.1221
1527511200,0.4337,24.0,0.8487,84.6,0.00123,0.4956,0.3927,0.1117
1527511500,0.4102,24.1,0.8587,81.5,0.00108,0.4988,0.3954,0.1058
1527511800,0.4102,24.1,0.8578,86.4,0.00201,0.4923,0.3903,0.1175
1527512100,0.3427,24.0,0.8507,78.6,0.00259,0.5,0.3962,0.1038
1527512400,0.3194,24.2,0.8416,77.5,0.00198,0.5006,0.3967,0.1027
1527512700,0.3831,24.2,0.8508,64.5,0.00164,0.5217,0.4133,0.065
1527513000,0.3627,23.7,0.832,85.5,0.00111,0.4916,0.3894,0.1189
1527513300,0.4909,23.8,0.859,75.2,0.00191,0.5109,0.4048,0.0843
1527513600,0.4271,23.8,0.8567,74.5,0.00128,0.5092,0.4034,0.0874
1527513900,0.3693,23.4,0.8672,73.1,0.00145,0.5088,0.4029,0.0884
1527514200,0.3764,22.9,0.856,69.3,0.0019,0.5145,0.4072,0.0783
1527514500,0.3185,23.4,0.8444,72.3,0.00187,0.5077,0.4021,0.0902
1527514800,0.3233,23.4,0.8458,68.9,0.00104,0.5126,0.406,0.0814
1527515100,0.389,23.9,0.8533,69.9,0.00161,0.5141,0.4072,0.0787
1527515400,0.3302,24.5,0.8608,66.3,0.00181,0.5167,0.4095,0.0738
1527515700,0.3736,23.6,0.8634,79.7,0.00223,0.4999,0.3957,0.1044
1527516000,0.3397,24.0,0.8597,69.1,0.00181,0.5133,0.4063,0.0805
1527516300,0.3728,23.6,0.8794,68.6,0.00208,0.5154,0.4081,0.0765
1527516600,0.3898,23.6,0.8797,87.6,0.00176,0.4899,0.388,0.1221
1527516900,0.4349,23.9,0.8505,87.0,0.00139,0.4925,0.39,0.1174
1527517200,0.4512,23.7,0.8593,84.5,0.00206,0.4963,0.3933,0.1104
1527517500,0.4335,23.8,0.8596,74.9,0.00114,0.5088,0.4033,0.0879
1527517800,0.3261,24.3,0.8375,75.3,0.0012,0.5037,0.3996,0.0967
1527518100,0.3692,23.8,0.8483,74.6,0.0011,0.5065,0.4014,0.0921
1527518400,0.3347,24.1,0.8419,72.9,0.00162,0.5074,0.4023,0.0903
1527518700,0.3994,24.8,0.8481,75.7,0.00102,0.5064,0.4013,0.0923
1527519000,0.389,24.2,0.8458,90.4,0.00259,0.4864,0.3853,0.1283
1527519300,0.3743,24.6,0.8547,70.5,0.00262,0.5127,0.4063,0.081
1527519600,0.35,24.9,0.8484,79.8,0.00132,0.4989,0.3954,0.1057
1527519900,0.3817,24.7,0.8493,68.7,0.00219,0.5154,0.4089,0.0757
1527520200,0.4078,23.2,0.8576,73.0,0.00158,0.5103,0.4043,0.0854
1527520500,0.3915,26.6,0.8615,73.4,0.00212,0.5089,0.405,0.0862
1527520800,0.4357,26.1,0.8669,130.1,0.0013,0.4423,0.3512,0.2065
1527521100,0.26,59.6,0.9167,62.8,0.0033,0.5137,0.426,0.0603
1527521400,0.3705,27.1,0.8982,99.2,0.00306,0.4754,0.3769,0.1477
1527521700,0.3465,26.7,0.8902,71.8,0.00133,0.5099,0.4044,0.0857
1527522000,0.4385,26.7,0.8911,97.4,0.00243,0.4799,0.3807,0.1395
1527522300,0.4046,26.9,0.8839,84.7,0.00178,0.4949,0.3925,0.1126
1527522600,0.2828,26.7,0.8517,65.8,0.00173,0.5157,0.409,0.0754
1527522900,0.4671,26.8,0.8875,108.6,0.00122,0.4675,0.3708,0.1616
1527523200,0.4046,26.9,0.8796,81.2,0.00201,0.4994,0.3961,0.1044
1527523500,0.3735,26.9,0.8782,102.6,0.00143,0.4713,0.3738,0.1548
1527523800,0.5008,27.0,0.9066,107.5,0.00101,0.4701,0.3729,0.157
1527524100,0.3893,27.0,0.8726,123.0,0.0023,0.4489,0.3561,0.1951
1527524400,0.351,27.0,0.8731,141.0,0.00347,0.4291,0.3404,0.2305
1527524700,0.2903,26.9,0.8668,91.1,0.00101,0.4822,0.3825,0.1352
1527525000,0.3158,27.1,0.8701,70.5,0.0014,0.5105,0.4049,0.0846
1527525300,0.3065,27.1,0.8614,90.0,0.00217,0.4843,0.3843,0.1314
1527525600,0.2599,27.1,0.8602,67.3,0.0029,0.5126,0.4066,0.0808
1527525900,0.2635,27.2,0.8637,64.9,0.00227,0.5161,0.4095,0.0744
1527526200,0.2725,27.2,0.8595,61.2,0.00268,0.5218,0.414,0.0643
1527526500,0.3264,27.3,0.8721,68.7,0.00164,0.5134,0.4072,0.0794
1527526800,0.2807,27.2,0.8724,66.8,0.0019,0.5141,0.4079,0.078
1527527100,0.2929,27.8,0.8659,64.5,0.00152,0.518,0.4111,0.0709
1527527400,0.321,27.3,0.8737,65.4,0.00385,0.5178,0.4108,0.0714
1527527700,0.2765,27.3,0.8739,62.3,0.00204,0.5205,0.4129,0.0666
1527528000,0.2706,27.4,0.8686,66.2,0.00113,0.5146,0.4082,0.0773
1527528300,0.2842,27.4,0.8738,67.2,0.00173,0.5137,0.4076,0.0787
1527528600,0.3174,27.5,0.8764,67.2,0.001,0.5151,0.4087,0.0761
1527528900,0.3055,27.4,0.8892,84.3,0.00152,0.4915,0.39,0.1185
1527529200,0.3032,27.4,0.8803,73.6,0.0016,0.5056,0.4012,0.0932
1527529500,0.2616,27.5,0.8805,66.4,0.00137,0.514,0.4078,0.0782
1527529800,0.2303,27.5,0.8583,59.7,0.00162,0.5221,0.4143,0.0636
1527530100,0.3142,27.5,0.8803,65.6,0.00135,0.5172,0.4104,0.0724
1527530400,0.3639,27.6,0.8946,71.9,0.00333,0.5106,0.4052,0.0842
1527530700,0.2367,27.7,0.8685,58.2,0.00102,0.5247,0.4163,0.059
1527531000,0.4214,27.7,0.8932,70.4,0.00254,0.5151,0.4088,0.0761
1527531300,0.2716,27.8,0.8738,70.3,0.0023,0.509,0.4039,0.0871
1527531600,0.3178,27.7,0.8819,64.3,0.00216,0.5193,0.4121,0.0686
1527531900,0.2529,27.5,0.8773,65.4,0.00144,0.515,0.4086,0.0764
1527532200,0.245,27.7,0.8709,61.1,0.0011,0.5208,0.4133,0.0659
1527532500,0.289,27.7,0.8791,71.1,0.00177,0.5086,0.4036,0.0879
1527532800,0.2636,27.7,0.8771,67.2,0.00196,0.5129,0.407,0.0801
1527533100,0.2517,27.8,0.8748,62.9,0.00129,0.5186,0.4115,0.0699
1527533400,0.2377,27.9,0.8858,58.0,0.00135,0.525,0.4167,0.0584
1527533700,0.2916,27.7,0.8831,61.7,0.00131,0.5219,0.4143,0.0638
1527534000,0.305,28.2,0.8852,68.5,0.00147,0.5128,0.407,0.0802
1527534300,0.4075,27.8,0.8948,76.7,0.00115,0.5058,0.4013,0.0929
1527534600,0.4152,27.9,0.8805,71.8,0.00155,0.5129,0.4071,0.08
1527534900,0.4564,28.0,0.8938,72.3,0.00129,0.514,0.4078,0.0782
1527535200,0.4218,28.1,0.8779,67.5,0.00203,0.5193,0.4121,0.0686
1527535500,0.3856,28.2,0.8947,68.4,0.00281,0.5165,0.4099,0.0737
1527535800,0.3427,27.8,0.868,73.4,0.00121,0.5077,0.4028,0.0895
1527536100,0.351,28.2,0.8464,63.2,0.0024,0.5224,0.4146,0.063
1527536400,0.3341,28.3,0.8622,61.4,0.00171,0.5243,0.416,0.0596
1527536700,0.3028,28.2,0.8387,62.2,0.00159,0.5217,0.4141,0.0642
1527537000,0.301,28.5,0.8389,59.3,0.00113,0.526,0.4175,0.0565
1527537300,0.2796,28.0,0.8481,56.7,0.0014,0.5287,0.4196,0.0516
1527537600,0.3647,28.2,0.8928,65.1,0.00174,0.5203,0.4128,0.0669
1527537900,0.3425,28.2,0.8724,59.4,0.00122,0.5276,0.4188,0.0536
1527538200,0.3604,28.3,0.8687,71.8,0.00168,0.5105,0.4053,0.0842
1527538500,0.5454,28.4,0.9073,109.8,0.00159,0.4694,0.3724,0.1582
1527538800,0.3781,28.3,0.8636,84.8,0.00191,0.4939,0.3919,0.1142
1527539100,0.4292,28.5,0.8793,82.5,0.00122,0.499,0.396,0.1051
1527539400,0.3543,28.1,0.8847,64.4,0.00187,0.5207,0.4133,0.0659
1527539700,0.3972,28.4,0.8985,73.2,0.00125,0.5102,0.4049,0.0848
1527540000,0.3984,28.5,0.8774,63.5,0.00163,0.5241,0.416,0.0599
1527540300,0.3221,28.5,0.8522,61.0,0.0018,0.5244,0.4161,0.0594
1527540600,0.293,28.7,0.8376,58.1,0.00143,0.5274,0.4186,0.0539
1527540900,0.4223,28.7,0.8681,71.9,0.00107,0.5131,0.4072,0.0796
1527541200,0.327,28.7,0.8546,66.3,0.00109,0.517,0.4103,0.0727
1527541500,0.4786,28.8,0.9076,85.0,0.00142,0.4978,0.395,0.1072
1527541800,0.3448,29.0,0.8539,66.3,0.00235,0.5179,0.4108,0.0713
1527542100,0.3049,28.9,0.8287,66.4,0.00185,0.516,0.4094,0.0746
1527542400,0.4255,28.9,0.8604,74.1,0.00147,0.5103,0.4049,0.0848
1527542700,0.4478,28.9,0.8497,73.6,0.00138,0.5119,0.4063,0.0818
1527543000,0.3777,28.7,0.858,80.5,0.00176,0.4997,0.3965,0.1039
1527543300,0.387,28.9,0.8599,72.3,0.0015,0.5112,0.4056,0.0831
1527543600,0.3478,28.9,0.8623,73.6,0.00172,0.5078,0.4029,0.0892
1527543900,0.3318,28.8,0.8414,74.1,0.00243,0.5064,0.4019,0.0917
1527544200,0.3113,28.9,0.8509,60.5,0.00135,0.5247,0.4164,0.0589
1527544500,0.4121,29.1,0.8664,69.1,0.00194,0.5168,0.4101,0.0731
1527544800,0.4077,29.1,0.8896,79.6,0.00219,0.5022,0.3985,0.0994
1527545100,0.3946,29.3,0.8684,65.8,0.00113,0.5207,0.4132,0.0661
1527545400,0.3319,29.1,0.8507,69.5,0.00211,0.5129,0.4068,0.0804
1527545700,0.2857,29.2,0.8489,60.0,0.00309,0.5244,0.4161,0.0595
1527546000,0.3656,29.6,0.8442,62.3,0.00409,0.5246,0.4164,0.059
1527546300,0.3029,29.4,0.8492,58.3,0.00138,0.5276,0.4186,0.0537
1527546600,0.3783,29.3,0.8699,65.3,0.00111,0.5208,0.4132,0.0659
1527546900,0.3857,29.4,0.8686,66.8,0.00185,0.519,0.4117,0.0692
1527547200,0.3049,29.2,0.8432,76.6,0.00172,0.5021,0.3982,0.0997
1527547500,0.3462,29.4,0.8667,69.9,0.00164,0.513,0.4069,0.0801
1527547800,0.371,29.5,0.8579,63.6,0.00278,0.523,0.4148,0.0623
1527548100,0.3583,29.6,0.8908,69.8,0.00186,0.5138,0.4073,0.0789
1527548400,0.3636,29.8,0.8671,70.9,0.00155,0.5124,0.4065,0.0812
1527548700,0.4198,29.5,0.8901,71.6,0.00195,0.5138,0.4076,0.0787
1527549000,0.4064,29.7,0.8995,85.5,0.00199,0.4946,0.3923,0.1131
1527549300,0.4096,29.7,0.8784,97.1,0.0025,0.4801,0.3807,0.1391
1527549600,0.3832,29.4,0.8833,80.1,0.00235,0.5007,0.397,0.1023
1527549900,0.4097,29.7,0.8703,83.3,0.00172,0.4976,0.3946,0.1078
1527550200,0.3744,29.7,0.854,80.5,0.00188,0.4999,0.3963,0.1038
1527550500,0.467,30.3,0.878,84.4,0.00177,0.4986,0.3953,0.1061
1527550800,0.4061,29.9,0.8806,87.2,0.0018,0.4925,0.3905,0.1171
1527551100,0.3799,29.9,0.8823,86.9,0.00187,0.4919,0.39,0.1181
1527551400,0.3534,29.9,0.8616,78.9,0.00246,0.5012,0.3974,0.1015
1527551700,0.3315,30.0,0.8577,69.8,0.00101,0.5128,0.4064,0.0808
1527552000,0.4375,30.0,0.8653,87.4,0.00144,0.4935,0.3912,0.1153
1527552300,0.4231,30.0,0.8672,96.9,0.00136,0.4811,0.3813,0.1377
1527552600,0.4628,30.0,0.868,126.6,0.003,0.4485,0.3555,0.1959
1527552900,0.3435,30.4,0.8515,100.8,0.00135,0.4736,0.3753,0.1511
1527553200,0.4038,30.2,0.8739,72.8,0.00125,0.5117,0.4056,0.0827
1527553500,0.3767,30.2,0.8746,71.3,0.00216,0.5126,0.4063,0.0811
1527553800,0.4224,30.4,0.8838,74.3,0.00189,0.5103,0.4046,0.0851
1527554100,0.4222,30.3,0.8872,81.2,0.00129,0.501,0.3971,0.1019
1527554400,0.458,30.4,0.8761,107.5,0.0013,0.4699,0.3724,0.1578
1527554700,0.4931,30.4,0.8772,91.9,0.0021,0.49,0.3883,0.1216
1527555000,0.4803,30.5,0.8814,121.0,0.00104,0.4554,0.3609,0.1837
1527555300,0.5223,30.6,0.8887,121.8,0.00144,0.456,0.3613,0.1827
1527555600,0.5993,30.3,0.9062,105.6,0.00129,0.4771,0.378,0.1448
1527555900,0.6199,30.8,0.9124,122.4,0.00159,0.4586,0.3634,0.178
1527556200,0.5008,30.9,0.8754,110.3,0.00213,0.4682,0.371,0.1607
1527556500,0.544,30.7,0.8846,91.3,0.00262,0.4929,0.3905,0.1166
1527556800,0.5365,30.7,0.8738,101.0,0.00165,0.4805,0.3807,0.1388
1527557100,0.7448,31.1,0.9095,116.8,0.0049,0.4694,0.3718,0.1589
1527557400,0.7361,31.1,0.8906,84.3,0.00322,0.5099,0.4038,0.0863
1527557700,0.577,30.8,0.8804,86.3,0.00236,0.5008,0.3966,0.1026
1527558000,0.6797,31.0,0.9208,133.2,0.002,0.449,0.3555,0.1955
1527558300,0.5494,31.0,0.871,89.8,0.0021,0.4951,0.3921,0.1128
1527558600,0.5761,30.9,0.8842,85.2,0.00214,0.5021,0.3977,0.1002
1527558900,0.5525,30.8,0.8695,94.8,0.00352,0.4889,0.387,0.1241
1527559200,0.5484,31.0,0.8759,99.6,0.00153,0.4828,0.3823,0.1349
1527559500,0.532,31.0,0.8709,121.7,0.00202,0.4566,0.3615,0.1819
1527559800,0.5543,31.2,0.8744,124.4,0.00211,0.4545,0.3598,0.1857
1527560100,0.5206,31.1,0.8709,124.0,0.00266,0.4538,0.3594,0.1868
1527560400,0.6015,31.5,0.8884,128.8,0.00155,0.4513,0.3575,0.1911
1527560700,0.5326,31.2,0.8744,108.2,0.00204,0.4719,0.3738,0.1543
1527561000,0.5405,31.3,0.8756,105.4,0.0011,0.4755,0.3766,0.1479
1527561300,0.499,31.2,0.8549,98.6,0.00118,0.4823,0.382,0.1358
1527561600,0.4548,31.2,0.8542,108.1,0.00245,0.4694,0.3717,0.1589
1527561900,0.4868,31.8,0.8483,93.1,0.0023,0.4888,0.387,0.1243
1527562200,0.469,31.1,0.852,102.7,0.00161,0.4763,0.377,0.1467
1527562500,0.5064,31.3,0.8739,97.4,0.00203,0.4841,0.3832,0.1327
1527562800,0.5168,31.7,0.8527,87.8,0.00109,0.4966,0.3933,0.1101
1527563100,0.4936,31.5,0.8447,115.0,0.00186,0.4629,0.3666,0.1705
1527563400,0.5311,31.7,0.837,87.2,0.00266,0.4979,0.3943,0.1078
1527563700,0.5983,31.7,0.8992,95.9,0.00231,0.4894,0.3876,0.123
1527564000,0.5062,31.8,0.8725,139.7,0.0032,0.4372,0.3462,0.2166
1527564300,0.5659,31.8,0.8561,112.2,0.00166,0.4687,0.3711,0.1601
1527564600,0.5513,31.8,0.8662,103.9,0.00118,0.4778,0.3785,0.1436
1527564900,0.469,31.9,0.8442,99.7,0.00123,0.48,0.3802,0.1398
1527565200,0.4994,31.9,0.867,95.8,0.00128,0.4859,0.3849,0.1292
1527565500,0.4292,31.9,0.8366,105.5,0.00175,0.4718,0.3736,0.1546
1527565800,0.477,31.6,0.8522,84.7,0.0012,0.499,0.3953,0.1057
1527566100,0.4989,32.0,0.8547,87.0,0.00265,0.497,0.3937,0.1093
1527566400,0.5667,31.9,0.8769,97.3,0.0022,0.4866,0.3854,0.128
1527566700,0.5608,32.1,0.878,85.7,0.00157,0.5011,0.3969,0.102
1527567000,0.4862,32.3,0.8226,77.7,0.00192,0.5088,0.403,0.0882
1527567300,0.5286,32.3,0.8374,92.4,0.00109,0.4913,0.3891,0.1197
1527567600,0.4785,32.2,0.8382,91.9,0.0012,0.4901,0.3881,0.1218
1527567900,0.5398,32.3,0.8741,101.7,0.00153,0.4803,0.3804,0.1393
1527568200,0.462,32.3,0.8319,105.1,0.00121,0.4735,0.3749,0.1516
1527568500,0.5562,32.5,0.8349,127.6,0.00187,0.4515,0.3577,0.1908
1527568800,0.4524,32.5,0.8407,109.9,0.00213,0.4676,0.3704,0.162
1527569100,0.4488,32.4,0.829,96.4,0.00259,0.4834,0.3829,0.1337
1527569400,0.5288,32.4,0.8351,80.4,0.00227,0.5069,0.4016,0.0915
1527569700,0.5979,32.4,0.8894,83.9,0.00203,0.505,0.4,0.095
1527570000,0.578,32.4,0.8811,104.6,0.00137,0.4781,0.3788,0.1431
1527570300,0.5547,32.6,0.8602,123.9,0.00103,0.4555,0.3608,0.1837
1527570600,0.5643,32.8,0.8656,90.1,0.00186,0.4957,0.3927,0.1116
1527570900,0.5551,32.8,0.8818,103.3,0.00114,0.479,0.3795,0.1415
1527571200,0.5843,32.8,0.8785,116.9,0.00201,0.4643,0.3678,0.168
1527571500,0.5571,32.7,0.8715,130.8,0.00103,0.4483,0.355,0.1967
1527571800,0.5548,32.6,0.878,103.5,0.0033,0.4787,0.3791,0.1421
1527572100,0.5281,32.9,0.8694,113.8,0.00164,0.4658,0.3691,0.1651
1527572400,0.4925,32.9,0.8701,76.4,0.00143,0.511,0.4048,0.0842
1527572700,0.4712,32.9,0.8619,111.8,0.0012,0.4662,0.3694,0.1644
1527573000,0.5187,33.0,0.8824,104.1,0.0013,0.4768,0.3777,0.1455
1527573300,0.5072,33.0,0.8763,90.2,0.00148,0.4934,0.3909,0.1157
1527573600,0.6232,32.6,0.9089,112.7,0.0018,0.4703,0.3725,0.1572
1527573900,0.6303,33.3,0.8772,99.9,0.00119,0.4859,0.385,0.1291
1527574200,0.5016,33.2,0.8566,88.2,0.00199,0.4958,0.3929,0.1114
1527574500,0.5446,33.3,0.8586,92.4,0.00157,0.4922,0.3899,0.1179
1527574800,0.448,33.2,0.8526,74.4,0.00204,0.5118,0.4056,0.0825
1527575100,0.4806,33.5,0.8567,84.4,0.0025,0.4999,0.3961,0.104
1527575400,0.4714,33.3,0.8573,77.2,0.00114,0.509,0.4035,0.0875
